id,blockNumber,balance_0,balance_1,total_supply
2541,18764194,51511228860495975039377,52543056040592208027440,95888505298995944117523
2542,18764298,51507231628970073580015,52547056040592208027439,95888505298995944117523
2543,18764301,51433290996314725352913,52621051463592098531287,95888505298995944117523
2544,18764306,51560793393481002636472,52493471586635024186638,95888505298995944117523
2545,18764314,51542688548109046735420,52511588015684257377205,95888505298995944117523
2546,18764328,51522701808576980701366,52531588015684257377205,95888505298995944117523
2547,18764365,51522701808576978153700,52531628001964770131228,95888505298995944117523
2548,18764365,51522701808576978153700,52531628001964770131228,95888505298995944117523
2549,18764389,51123208008412152595269,52931490985308921220332,95888505298995944117523
2550,18764390,51423208008412152595269,52631225227743737921212,95888505298995944117523
2551,18764477,51604895508412152595269,52449431149176044188387,95888505298995944117523
2552,18764566,51594901305724055243499,52459431149176044188387,95888505298995944117523
2553,18764683,51584907226979865908950,52469431149176044188387,95888505298995944117523
2554,18764701,51530254097120993615493,52524118853395250832812,95888505298995944117523
2555,18764801,51507340996194926902674,52547047553049564499351,95888505298995944117523
2556,18764809,51475261735822960573921,52579149747833223530092,95888505298995944117523
2557,18764823,51375386689595962969217,52679104384024179709851,95888505298995944117523
2558,18764832,51323432992286567987125,52731104384024179709850,95888505298995944117523
2559,18764879,51326432992286567987125,52728101919336204765231,95888505298995944117523
2560,18765076,51439412992286567987125,52615037240715822199170,95888505298995944117523
2561,18765110,51410800126597698092034,52643672915715822199168,95888505298995944117523
2562,18765361,51405056029954399068391,52649421713980879622273,95888505298995944117523
2563,18765370,51414052869954399068391,52640418428521007664295,95888505298995944117523
2564,18765444,51411180804915219451374,52643292827653536375846,95888505298995944117523
2565,18765470,51399692647170723737323,52654790424183651222054,95888505298995944117523
2566,18765471,51409692647170723737323,52644783199635477680785,95888505298995944117523
2567,18765638,51430030247170723737323,52624431289901360842430,95888505298995944117523
2568,18765690,51434712731350481148391,52619745583849306313399,95888505298995944117523
2569,18765814,51433213901407413182047,52612252844407707580474,95880221083314365213317
2570,18765845,51439273285748764869956,52606189353388583836769,95880221083314365213317
2571,18765853,51445964599556151774911,52599493557615845599229,95880221083314365213317
2572,18765861,51454924912406925109415,52590527330091206385156,95880221083314365213317
2573,18765950,51448929458933343627946,52596527330091206385156,95880221083314365213317
2574,18766011,51443922851094917669164,52601537768803734974996,95880221083314365213317
2575,18766105,51443423235091839343681,52602037768803734974995,95880221083314365213317
2576,18766192,51757178789793697374699,52288152123112591221539,95880221083314365213317
2577,18766192,51757178789793697374699,52288152123112591221539,95880221083314365213317
2578,18766274,51936806474596905530499,52108494284558143007085,95880221083314365213317
2579,18766361,51934806789975273404421,52110494284558143007084,95880221083314365213317
2580,18766444,51932079355773627215759,52113222156911161029126,95880221083314365213317
2581,18766618,51932147365393866550407,52113154143055167188713,95880221083314365213317
2582,18766964,51931901707167669042073,52113399841177640464104,95880221083314365213317
2583,18767042,51915904466379150371924,52129399841177640464104,95880221083314365213317
2584,18767080,51913066073495268895087,52132238756788928167064,95880221083314365213317
2585,18767247,51912318812775089524471,52132986156788928167063,95880221083314365213317
2586,18767343,51918318812775089524471,52126985658108713209248,95880221083314365213317
2587,18767422,51839660288300877443054,52205662132517089684983,95880221083314365213317
2588,18767493,51829663256246765395494,52215661995695165762583,95880221083314365213317
2589,18767505,51825164570714903957415,52220161995695165762582,95880221083314365213317
2590,18767522,51828664570714903957415,52216661320957583613813,95880221083314365213317
2591,18767568,51821666634961398666737,52223661320957583613813,95880221083314365213317
2592,18767599,51366180783113534650755,52679412288717976116874,95880221083314365213317
2593,18767600,51598365145502250056911,52447083828676704696541,95880221083314365213317
2594,18767607,51541499936308970528545,52503983828676704696540,95880221083314365213317
2595,18767800,51538478897522915345405,52507006828106182814172,95880221083314365213317
2596,18767806,51546808897522915345405,52498672282943984046466,95880221083314365213317
2597,18767924,51646808897522915345405,52398624444450866258416,95880221083314365213317
2598,18767981,51680426397522915345405,52364993650403132827898,95880221083314365213317
2599,18768219,51524486898114751520352,52521022520956551200305,95880221083314365213317
2600,18768219,51524486898114751520352,52521022520956551200305,95880221083314365213317
2601,18768291,51494445371166786934080,52551084683938982345511,95880221083314365213317
2602,18768293,51494095618019605548248,52551434683938982345511,95880221083314365213317
2603,18768341,51469019812232590772036,52576528584029664120093,95880221083314365213317
2604,18768368,51469019812232590689352,52576543580655017872452,95880221083314365213317
2605,18768368,51469019812232590689352,52576543580655017872452,95880221083314365213317
2606,18768664,51659019812232590689352,52386444947551729011497,95880221083314365213317
2607,18768759,51654022332609858842652,52391444947551729011497,95880221083314365213317
2608,18768857,51711938292081475540461,52333507475754681262899,95880221083314365213317
2609,18768905,51735838292081475540461,52309599811714506909850,95880221083314365213317
2610,18769016,51985816154144333607941,52059584260215901825511,95880221083314365213317
2611,18769020,51861252119592485760208,52184169845234501360543,95880221083314365213317
2612,18769095,51640729650089432207987,52404777679136773949210,95880221083314365213317
2613,18769174,51639730174389468248280,52405777679136773949209,95880221083314365213317
2614,18769292,51539788864261622171249,52505777679136773949209,95880221083314365213317
2615,18769371,51522800060116867342702,52522777693274716233123,95880221083314365213317
2616,18769418,51517603560598965467207,52527977693274716233123,95880221083314365213317
2617,18769477,51515775561771884699681,52529806931458467364737,95880221083314365213317
2618,18769485,51564775561771884699681,52480780048583226835720,95880221083314365213317
2619,18769510,51736775561771884699681,52308709280036325069245,95880221083314365213317
2620,18769730,51735205075663129921860,52309978651937533137728,95879943055104526485299
2621,18769773,51737940075663129921860,52307242818381534193814,95879943055104526485299
2622,18769809,51713229400077287396612,52331963834142694972701,95879943055104526485299
2623,18769819,51463376536516531103973,52581963834142694972700,95879943055104526485299
2624,18769827,51508867697160247780904,52536459660940630137257,95879943055104526485299
2625,18769827,51508867697160247780904,52536459660940630137257,95879943055104526485299
2626,18769831,51433922713694931289472,52611459660940630137256,95879943055104526485299
2627,18769833,51439541365507531615470,52605887196720271293093,95879943055104526485299
2628,18769833,51439541365507531615470,52605887196720271293093,95879943055104526485299
2629,18769837,51387083661508752328838,52658387196720271293092,95879943055104526485299
2630,18769838,51480139715609715689428,52565267772274957957505,95879943055104526485299
2631,18769840,51489592060413650787101,52555809592317515504444,95879943055104526485299
2632,18769841,51421393474351384702356,52624059592317515504443,95879943055104526485299
2633,18769844,51338060432624869619893,52707492356277644229177,95879943055104526485299
2634,18769844,51338060432624869619893,52707492356277644229177,95879943055104526485299
2635,18769845,51463060432624869619893,52582402095962686971201,95879943055104526485299
2636,18769883,51390807786222403656058,52654065117266853724182,95879347390039201089980
2637,18769891,51392016394775857864813,52652870620980662272721,95879347390039201089980
2638,18769891,51392016394775857864813,52652870620980662272721,95879347390039201089980
2639,18769901,51302096268771913903240,52742870620980662272721,95879347390039201089980
2640,18769905,51345799973379215599016,52699141212753495179481,95879347390039201089980
2641,18769905,51345799973379215599016,52699141212753495179481,95879347390039201089980
2642,18769908,51269090640378818517119,52775922462753495185214,95879347390039201089980
2643,18769911,51169203771960972981021,52875913945295410303622,95879347390039201089980
2644,18769912,51294203771960972981021,52750797494020408392154,95879347390039201089980
2645,18769919,51204366544901252164341,52840725443301311885514,95879347390039201089980
2646,18769923,51311223154949692892825,52733772750732200090884,95879347390039201089980
2647,18770281,51217229038667599655346,52789888030320475828980,95839019234530757560033
